"site","years","rest_ha_yr","scenario"
"W54_West.Wall..Upper.Charlotte.Harbor",47,0,"P"
"W54_East.Wall..Upper.Charlotte.Harbor",47,0,"P"
"W54_Middle.Harbor..Upper.Charlotte.Harbor",47,0,"P"
"W54_Lemon.Bay",47,0,"P"
"X328_Tampa.Bay",47,0,"P"
"X260_Terminal.Flats",47,0,"P"
"X327_Vieques",47,0,"P"
"W35.321_North.Vero..NV.",47,0,"P"
"X224_Steinhatchee.South",47,0,"P"
"W2_Tampa.Bay",47,0,"P"
"X224_Steinhatchee.North",47,0,"P"
"X224_Keaton.Beach",47,0,"P"
"X224_Fenholloway",47,0,"P"
"X224_Horeshoe.Beach.West",47,0,"P"
"X224_St.Marks.East",47,0,"P"
"X224_St.Marks.West",47,0,"P"
"X23_Estero.Bay",47,0,"P"
"X224_Econfina",47,0,"P"
"X224_Aucilla",47,0,"P"
"X224_Horeshoe.Beach.East",47,0,"P"
"X216_Petit.Bols.Island",47,0,"P"
"X232_Arcachon.Bay...Zostera.noltii",47,0,"P"
"X205_Bahia.de.la.Ascension",47,0,"P"
"W58.31_All.Kromme",47,0,"P"
"X11_Tampa.Bay",47,0,"P"
"X87_Tampa.Bay",47,0,"P"
"X36_Kees.Bayou",47,0,"P"
"X312_Southern.Sector",47,0,"P"
"W49_Medes.Islands",47,0,"P"
"X312_Central.Sector",47,0,"P"
"X312_Northern.Sector",47,0,"P"
"W9.348_Vaccares.Lagoon",47,0,"P"
"X323_Western.Area",47,0,"P"
"X323_Eastern.Area",47,0,"P"
"X12_LE3.6",47,0,"P"
"X116_Laigueglia..LA.",47,0,"P"
"X116_Santo.Stefano.al.Mare..SS.",47,0,"P"
"X116_Sanremo..SR.",47,0,"P"
"X116_Arenzano..AR.",47,0,"P"
"X116_Ventimiglia..VM.",47,0,"P"
"X116_Isola.Gallinara..GA.",47,0,"P"
"X116_Vado.Ligure..VA.",47,0,"P"
"X116_Albenga...Loano..AL.",47,0,"P"
"X116_Isola.di.Bergeggi..BE.",47,0,"P"
"X116_Porto.Maurizio..PM.",47,0,"P"
"X152_Gulf.of.St.Florent",47,0,"P"
"X116_Diano.Marina..DM.",47,0,"P"
"X125_Gulf.of.Oristano...Area.2",47,0,"P"
"X125_Gulf.of.Oristano...Area.1",47,0,"P"
"X12_CB5.4W",47,0,"P"
"X151_Gold.Coast.Broadwater",47,0,"P"
"X114_Costa.de.Gale",47,0,"P"
"R1_Pembroke.river",47,0,"P"
"X290_Nothfrisian.Wadden.Sea",47,0,"P"
"X6_Area.D",47,0,"P"
"R1_Garron.pill",47,0,"P"
"X164_Jade.Bay",47,0,"P"
"X259_Stenungsund",47,0,"P"
"X259_Lysekil",47,0,"P"
"X143_Northfrisian.Wadden.Sea",47,0,"P"
"X196_Troia.Peninsula...Sado.Estuary",47,0,"P"
"X286_Chausey.Archipelago",47,0,"P"
"X320_North.Haven",47,0,"P"
"X233_Bourgneuf.Bay",47,0,"P"
"R1_Hobbs.point",47,0,"P"
"R1_Sprinkle.Pill",47,0,"P"
"W1_Chincoteague.Bay",47,0,"P"
"X142_Elkhorn.Slough",47,0,"P"
"X116_Noli...Spotorno..NS.",47,0,"P"
"X306_Maryland.Coastal.Bays",47,0,"P"
"X216_Horn.Island",47,0,"P"
"X284_Yaquina.Estuary",47,0,"P"
"X125_Gulf.of.Oristano...Area.3",47,0,"P"
"X216_Cat.Island",47,0,"P"
"X101_Moreton",47,0,"P"
"W35.321_Melbourne.Palm.Bay..MP.",47,0,"P"
"X62_Punang.Sari.estuary..Lawas.",47,0,"P"
"X116_Albissola.Marina...Celle.Ligure..AC.",47,0,"P"
"X187_Kaipara.Harbour...Control.1",47,0,"P"
"X96_Lagoon",47,0,"P"
"W35.321_South.Vero..SV.",47,0,"P"
"W1_Sinepuxent.Bay",47,0,"P"
"X187_Kaipara.Harbour...Control.5",47,0,"P"
"X12_LE5.5.W",47,0,"P"
"X12_ET9.1",47,0,"P"
"X6_Area.B",47,0,"P"
"R1_Carew",47,0,"P"
"X114_Ponta.do.Adoche",47,0,"P"
"X199_Church.Bay",47,0,"P"
"W39_BIGMH...Big.Annenessex",47,0,"P"
"R1_Angle",47,0,"P"
"X116_Savona..SV.",47,0,"P"
"W39_PIAMH...Piankatank",47,0,"P"
"X6_Area.C",47,0,"P"
"W68_Port.Phillip.Bay.Kirk.Pt",47,0,"P"
"X218_Mumford.Cove",47,0,"P"
"X65_Patch.3...McCormacks.Beach",47,0,"P"
"X24_PLA",47,0,"P"
"X216_West.Ship.Island",47,0,"P"
"X36_State.Park",47,0,"P"
"X41_Pairs.1...2",47,0,"P"
"X216_East.Ship.Island",47,0,"P"
"X41_Pairs.3...4",47,0,"P"
"W40_Lewis.Bay",47,0,"P"
"W12_Urangan",47,0,"P"
"X307_Pointe.de.l.Arc",47,0,"P"
"X24_PAS",47,0,"P"
"X6_Area.A",47,0,"P"
"X12_LE5.4",47,0,"P"
"R1_Cosheston",47,0,"P"
"X114_Ria.Formosa.lagoon",47,0,"P"
"X12_EE3.3",47,0,"P"
"W12_Northern.Great.Sandy.Strait",47,0,"P"
"W10_Mondego.Estuary..South.Arm.",47,0,"P"
"X65_Patch.2...McCormacks.Beach",47,0,"P"
"W40_Boston.Harbor.North",47,0,"P"
"X242_Virginia.Coastal.Bays",47,0,"P"
"W12_Wanggoolba.Creek",47,0,"P"
"X65_Patch.1...McCormacks.Beach",47,0,"P"
"R1_Pwllcrochan.flats",47,0,"P"
"X307_Figuerolles",47,0,"P"
"X198_Mondego.Estuary",47,0,"P"
"W1_Southern.Delmarva.Coastal.Bays",47,0,"P"
"X187_Kaipara.Harbour...Oyster.Farm",47,0,"P"
"X114_Mondego.River",47,0,"P"
"W54_Caloosahatchee.River..Lower.Charlotte.Harbor",47,0,"P"
"X313_Lake.Nakaumi",47,0,"P"
"W39_JMSPH...James",47,0,"P2"
"X114_Ludo.Baiao",47,0,"P2"
"X241_Terschelling",47,0,"P2"
"W31_Eel.Pond..Waquoit.Bay",47,0,"P2"
"X12_LE5.3",47,0,"P2"
"W40_Buttermilk.and.Little.Buttermilk.Bays",47,0,"P2"
"W40_Three.Bays",47,0,"P2"
"W69_Portinho.da.Rabida",47,0,"P2"
"X14_Nisqually.River.Delta",47,0,"P2"
"X104_Cleveland.Bay",47,0,"P2"
"W40_Salem.Harbor",47,0,"P2"
"X114_Portinho.da.Arrabida",47,0,"P2"
"X114_Arade.River",47,0,"P2"
"W40_Bass.River",47,0,"P2"
"W40_Boston.Harbor.South",47,0,"P2"
"W40_Wareham.River.Marks.Cove",47,0,"P2"
"W59_Canal.de.Ovar",47,0,"P2"
"X207_Waquoit.Bay",47,0,"P2"
"W39_LYNPH...Lynnhaven",47,0,"P2"
"X208_Cerbere.Banyuls",47,0,"P2"
"W39_Mumfort.Islands",47,0,"P2"
"X265_Nakdong.River.Estuary",47,0,"P2"
"X111_Bellarine.Bank",47,0,"P2"
"X67_Albania",47,0,"P2"
"X307_Martigues",47,0,"P2"
"X244_Klein.Oesterwal",47,0,"P2"
"X111_Blairgowrie",47,0,"P2"
"W40_Little.Pond",47,0,"P2"
"W40_Weweantic.River",47,0,"P2"
"X12_CB7.3E",47,0,"P2"
"W40_Marblehead.Harbor",47,0,"P2"
"W40_Herring.River",47,0,"P2"
"W7.356_Kungalv",47,0,"P2"
"W39_CB8PH...Chesapeake.Bay",47,0,"P2"
"X12_LE3.7",47,0,"P2"
"X12_CB6.3",47,0,"P2"
"W40_Beverly.Harbor.Danvers.River",47,0,"P2"
"X114_Obidos.Lagoon",47,0,"P2"
"X207_Wareham.Harbor",47,0,"P2"
"X12_EE3.4",47,0,"P2"
"X12_WE4.3",47,0,"P2"
"X114_Mira.River",47,0,"P2"
"X207_Hamblin.Jehu.Ponds.and.Great.and.Little.Rivers",47,0,"P2"
"X41_North.control",47,0,"P2"
"X31_Swartkops",47,0,"P2"
"W7.356_Uddevalla",47,0,"P2"
"W40_Bournes.Pond",47,0,"P2"
"X114_Ria.de.Aveiro",47,0,"P2"
"W41_Mobile.Bay",47,0,"P2"
"W40_Stage.Harbor.System",47,0,"P2"
"X71_Cairns.Harbour",47,0,"P2"
"X259_Kungalv",47,0,"P2"
"X232_Arguin.Bank...Zostera.marina",47,0,"P2"
"W40_Upper.Pleasant.Bay",47,0,"P2"
"X307_Pointe.de.Berre",47,0,"P2"
"X106_Labrador..inc.Pasir.Panjang.Beach.",47,0,"P2"
"X232_Arcachon.Bay...Zostera.marina",47,0,"P2"
"X12_WE4.4",47,0,"P2"
"W40_Westport.River...East.and.West.Branch",47,0,"P2"
"X106_Bajau",47,0,"P2"
"X106_Pasir.Laba",47,0,"P2"
"X106_Pulau.Samulun",47,0,"P2"
"X106_Tanjung.Changi..Teluk.Paku..Beting.Kusah..Tanah.Merah.Besar",47,0,"P2"
"T1_Watamu",47,0,"P2"
"X188a_Hillsborough.Bay",47,0,"P2"
"X140_Ems.Estuary",47,0,"P2"
"X12_LE4.3",47,0,"P2"
"X12_WE4.2",47,0,"P2"
"W39_RPPMH...Rappahannock",47,0,"P2"
"X207_Salem.Harbor",47,0,"P2"
"X116_Pietra.Ligure..PL.",47,0,"P2"
"W40_Ryders.Cove.Crow.Pond.Bassing.Harbor",47,0,"P2"
"X41_South.control",47,0,"P2"
"W40_Hyannis.Harbor",47,0,"P2"
"W68_Corner.Inlet...Lewis.Channel",47,0,"P2"
"W7.356_Stromstad",47,0,"P2"
"X207_Lagoon.Pond",47,0,"P2"
"X114_Ria.de.Alvor",47,0,"P2"
"X12_CB7.1N",47,0,"P2"
"X12_CB7.1S",47,0,"P2"
"X244_Oesterwal",47,0,"P2"
"X12_WE4.1",47,0,"P2"
"X152_Cap.Corse",47,0,"P2"
"X242_Chincoteague.Bay",47,0,"P2"
"X224_Suwannee",47,0,"P2"
"X259_Uddevalla",47,0,"P2"
"W40_Duxbury.Plymout.h.Harbors",47,0,"P2"
"W40_Morris.Island",47,0,"P2"
"X106_Pulau.Ubin",47,0,"P2"
"W40_Wild.Harbor",47,0,"P2"
"W40_Lynn.Harbor",47,0,"P2"
"X207_Weweantic.Harbor",47,0,"P2"
"X74_Jangheung.Bay",47,0,"P2"
"W57_Sandy.Cove",47,0,"P2"
"W57_Chaik.Bay",47,0,"P2"
"W57_Nakwasina",47,0,"P2"
"W34_Puget.Sound",47,0,"P2"
"W57_Funter.Bay",47,0,"P2"
"W57_Pirates.Cove",47,0,"P2"
"W57_Crab.Bay",47,0,"P2"
"W40_New.Bedford.Harbor.Outer..Cla.rks.Cove",47,0,"P2"
"X89_Izembek.Lagon",47,0,"P2"
"X66_Yaquina.Estuary",47,0,"P2"
"X264_Great.Bay.Estuary",47,0,"P2"
"W40_Lower.Pleasant.Bay",47,0,"P2"
"X67_Spain",47,0,"P2"
"X111_St.Leonards",47,0,"P2"
"X178_Adelaide.Metropolitan.Coast",47,0,"P2"
"W7.356_Stenungsund",47,0,"P2"
"W40_West.Falmouth.Harbor",47,0,"P2"
"X201_Tokyo.Bay",47,0,"P2"
"X106_Pulau.Tekong",47,0,"P2"
